OBJECTID,ROADNAME,RWCOMPKEY,SCFKEY,ROUTE,RESPONSE,PRIORITY,SNOW_DIST,STATE,STATE_OWND,CL_MILES,LANE_MILES,SHAPELEN
1254,SIX MILE LN,8382,,C20,CENTRAL,2,C,0,No,0,35.53,915.804911040828
1255,NACHAND LN,9795,,C20,CENTRAL,2,C,0,No,0,35.53,365.407386149486
1256,SIX MILE LN,33356,,C20,CENTRAL,2,C,0,No,0,35.53,921.531231667641
1257,STONY BROOK DR,13220,,C20,CENTRAL,2,C,0,No,0,35.53,304.096280561868
1258,STONY BROOK DR,13219,,C20,CENTRAL,2,C,0,No,0,35.53,296.103952660632
1259,STONY BROOK DR,13228,,C20,CENTRAL,2,C,0,No,0,35.53,401.608419195284
1260,SIX MILE LN,5171,,C20,CENTRAL,2,C,0,No,0,35.53,269.31644155739
1261,HUNSINGER LN,5288,,C20,CENTRAL,2,C,0,No,0,35.53,297.744104477096
1262,SIX MILE LN,5568,,C20,CENTRAL,2,C,0,No,0,35.53,468.38054355488
1263,HUNSINGER LN,7979,,C20,CENTRAL,2,C,0,No,0,35.53,249.783461809734
1264,NACHAND LN,31543,,C20,CENTRAL,2,C,0,No,0,35.53,1486.58887726458
1265,BRADFORD DR,5603,,C20,CENTRAL,2,C,0,No,0,35.53,1031.61537611218
1266,MANNER DALE DR,5454,,C20,CENTRAL,2,C,0,No,0,35.53,739.445135825206
1267,NACHAND LN,9696,,C20,CENTRAL,2,C,0,No,0,35.53,387.530966555013
1268,SIX MILE LN,5549,,C20,CENTRAL,2,C,0,No,0,35.53,333.961256899593
1269,NACHAND LN,31542,,C20,CENTRAL,2,C,0,No,0,35.53,525.310918643605
1270,SIX MILE LN,5571,,C20,CENTRAL,2,C,0,No,0,35.53,259.429438001092
1271,STONY BROOK DR,13216,,C20,CENTRAL,2,C,0,No,0,35.53,791.603470937108
1272,SIX MILE LN,8379,,C20,CENTRAL,2,C,0,No,0,35.53,1111.98460032457
1273,MANNER DALE DR,33153,,C20,CENTRAL,2,C,0,No,0,35.53,693.882876871923
1274,KLONDIKE LN,8017,,C20,CENTRAL,2,C,0,No,0,35.53,479.296646890394
1275,SIX MILE LN,5587,,C20,CENTRAL,2,C,0,No,0,35.53,551.510921180397
1276,STONY BROOK DR,13223,,C20,CENTRAL,2,C,0,No,0,35.53,348.448391244234
1277,KLONDIKE LN,4962,,C20,CENTRAL,2,C,0,No,0,35.53,338.741016429163
1278,NACHAND LN,9776,,C20,CENTRAL,2,C,0,No,0,35.53,842.939720368731
1279,STONY BROOK DR,29942,,C20,CENTRAL,2,C,0,No,0,35.53,781.23114497865
1280,SIX MILE LN,5576,,C20,CENTRAL,2,C,0,No,0,35.53,385.37581971988
1281,HUNSINGER LN,5338,,C20,CENTRAL,2,C,0,No,0,35.53,441.557425711592
1282,SIX MILE LN,9742,,C20,CENTRAL,2,C,0,No,0,35.53,582.650217155681
1283,SIX MILE LN,5561,,C20,CENTRAL,2,C,0,No,0,35.53,527.041153158379
1284,SIX MILE LN,5491,,C20,CENTRAL,2,C,0,No,0,35.53,681.185258050604
1285,HUNSINGER LN,4738,,C20,CENTRAL,2,C,0,No,0,35.53,251.245558110611
1286,SIX MILE LN,5474,,C20,CENTRAL,2,C,0,No,0,35.53,154.076148260256
1287,HUNSINGER LN,5239,,C20,CENTRAL,2,C,0,No,0,35.53,842.028752015595
1288,STONY BROOK DR,13225,,C20,CENTRAL,2,C,0,No,0,35.53,559.73749466213
1289,STONY BROOK DR,13224,,C20,CENTRAL,2,C,0,No,0,35.53,769.95373780246
1290,NACHAND LN,13031,,C20,CENTRAL,2,C,0,No,0,35.53,1300.43414558078
1291,SIX MILE LN,5580,,C20,CENTRAL,2,C,0,No,0,35.53,968.788422839475
1292,STONY BROOK DR,9705,,C20,CENTRAL,2,C,0,No,0,35.53,407.441342466644
1293,SIX MILE LN,5297,,C20,CENTRAL,2,C,0,No,0,35.53,760.757801304898
1294,SIX MILE LN,4938,,C20,CENTRAL,2,C,0,No,0,35.53,459.558015697973
1295,MANNER DALE DR,5363,,C20,CENTRAL,2,C,0,No,0,35.53,390.96903941859
1296,SIX MILE LN,5602,,C20,CENTRAL,2,C,0,No,0,35.53,987.683470135364
1297,SIX MILE LN,5606,,C20,CENTRAL,2,C,0,No,0,35.53,400.79075087331
1298,KLONDIKE LN,5527,,C20,CENTRAL,2,C,0,No,0,35.53,501.1561226973
1299,KLONDIKE LN,8032,,C20,CENTRAL,2,C,0,No,0,35.53,346.833209398573
1300,KLONDIKE LN,8047,,C20,CENTRAL,2,C,0,No,0,35.53,324.766484940526
1301,KLONDIKE LN,8037,,C20,CENTRAL,2,C,0,No,0,35.53,811.488335481046
1302,KLONDIKE LN,8050,,C20,CENTRAL,2,C,0,No,0,35.53,383.683361563445
1303,KLONDIKE LN,8020,,C20,CENTRAL,2,C,0,No,0,35.53,384.672532777111
1304,KLONDIKE LN,8031,,C20,CENTRAL,2,C,0,No,0,35.53,847.59781392925
1305,BRADFORD DR,5498,,C20,CENTRAL,2,C,0,No,0,35.53,534.355390355647
1306,KLONDIKE LN,8044,,C20,CENTRAL,2,C,0,No,0,35.53,1266.46781530864
1307,STONY BROOK DR,13213,,C20,CENTRAL,2,C,0,No,0,35.53,1501.78986970116
1308,STONY BROOK DR,13214,,C20,CENTRAL,2,C,0,No,0,35.53,710.747697118845
1309,SIX MILE LN,5127,,C20,CENTRAL,2,C,0,No,0,35.53,755.860735502098
1310,SIX MILE LN,5601,,C20,CENTRAL,2,C,0,No,0,35.53,285.827044832732
1311,SIX MILE LN,38400,,C20,CENTRAL,2,C,0,No,0,35.53,832.913873087845
1312,SIX MILE LN,33109,,C20,CENTRAL,2,C,0,No,0,35.53,516.431567508526
1313,MAMARONECK RD,8035,,C20,CENTRAL,3,C,0,No,0,35.53,548.556971606423
1314,RAINTREE DR,5505,,C20,CENTRAL,3,C,0,No,0,35.53,320.479514592052
1315,GREENWICH RD,8016,,C20,CENTRAL,3,C,0,No,0,35.53,331.609134670725
1316,MAMARONECK RD,5469,,C20,CENTRAL,3,C,0,No,0,35.53,305.144410835795
1317,WINTERHAVEN RD,5215,,C20,CENTRAL,3,C,0,No,0,35.53,420.651553378832
1318,RAINTREE DR,5395,,C20,CENTRAL,3,C,0,No,0,35.53,145.554116397973
1319,WINTERHAVEN RD,5300,,C20,CENTRAL,3,C,0,No,0,35.53,509.239965038342
1320,EASTSIDE DR,5238,,C20,CENTRAL,3,C,0,No,0,35.53,369.444853513573
1321,SUMMERFIELD DR,5309,,C20,CENTRAL,3,C,0,No,0,35.53,220.175284594173
1322,MCMAHAN BLVD,7280,,C20,CENTRAL,3,C,0,No,0,35.53,322.811865275271
1323,TEMPSCLAIR RD,5301,,C20,CENTRAL,3,C,0,No,0,35.53,416.353395854826
1324,MAMARONECK RD,8024,,C20,CENTRAL,3,C,0,No,0,35.53,1163.12389808043
1325,MAMARONECK RD,5512,,C20,CENTRAL,3,C,0,No,0,35.53,314.554865553101
1326,MANNER DALE DR,4969,,C20,CENTRAL,3,C,0,No,0,35.53,398.206291601974
1327,WINTERHAVEN RD,5213,,C20,CENTRAL,3,C,0,No,0,35.53,364.621969094208
1328,RAINTREE DR,5496,,C20,CENTRAL,3,C,0,No,0,35.53,221.790684470735
1329,RAINTREE DR,5425,,C20,CENTRAL,3,C,0,No,0,35.53,190.678164358156
1330,SUMMERFIELD DR,5453,,C20,CENTRAL,3,C,0,No,0,35.53,324.624235638949
1331,PETTY JAY RD,5274,,C20,CENTRAL,3,C,0,No,0,35.53,340.014328470441
1332,MANNER DALE DR,5313,,C20,CENTRAL,3,C,0,No,0,35.53,299.578232424564
1333,MANNER DALE DR,5280,,C20,CENTRAL,3,C,0,No,0,35.53,306.29304927185
1334,SUMMERFIELD DR,5369,,C20,CENTRAL,3,C,0,No,0,35.53,477.143176497974
1335,MAMARONECK RD,8027,,C20,CENTRAL,3,C,0,No,0,35.53,278.122856382565
1336,MANNER DALE DR,5000,,C20,CENTRAL,3,C,0,No,0,35.53,344.43405260917
1337,MAMARONECK RD,8049,,C20,CENTRAL,3,C,0,No,0,35.53,320.881750971425
1338,MANNER DALE DR,5045,,C20,CENTRAL,3,C,0,No,0,35.53,320.652882877719
1339,EASTSIDE DR,5014,,C20,CENTRAL,3,C,0,No,0,35.53,380.567140370002
1340,EASTSIDE DR,5201,,C20,CENTRAL,3,C,0,No,0,35.53,163.471714434744
1341,FRONTIER TRL,4779,,C20,CENTRAL,3,C,0,No,0,35.53,294.442322450425
1342,EASTSIDE DR,5098,,C20,CENTRAL,3,C,0,No,0,35.53,527.244296389291
1343,MAMARONECK RD,5578,,C20,CENTRAL,3,C,0,No,0,35.53,553.672116916788
1344,RAINTREE DR,5459,,C20,CENTRAL,3,C,0,No,0,35.53,369.845996497649
1345,MANNER DALE DR,5331,,C20,CENTRAL,3,C,0,No,0,35.53,972.678674791136
1346,SUNBURY LN,5275,,C20,CENTRAL,3,C,0,No,0,35.53,418.558902595501
1347,RAINTREE DR,8360,,C20,CENTRAL,3,C,0,No,0,35.53,222.981428076664
1348,RAINTREE DR,8375,,C20,CENTRAL,3,C,0,No,0,35.53,376.851845397026
1349,EASTSIDE DR,5179,,C20,CENTRAL,3,C,0,No,0,35.53,375.204456552663
1350,EASTSIDE DR,5058,,C20,CENTRAL,3,C,0,No,0,35.53,596.10964199726
1351,RAINTREE DR,8374,,C20,CENTRAL,3,C,0,No,0,35.53,277.811761330042
1352,RAINTREE DR,8366,,C20,CENTRAL,3,C,0,No,0,35.53,191.284592132987
1353,WINTERHAVEN RD,5137,,C20,CENTRAL,3,C,0,No,0,35.53,1175.76232991265
1354,RAINTREE DR,8372,,C20,CENTRAL,3,C,0,No,0,35.53,243.082351381218
1355,TEMPSCLAIR RD,5337,,C20,CENTRAL,3,C,0,No,0,35.53,553.765353320945
1356,FRONTIER TRL,4763,,C20,CENTRAL,3,C,0,No,0,35.53,160.947877340189
1357,MANNER DALE DR,5117,,C20,CENTRAL,3,C,0,No,0,35.53,299.686905662635
1358,MANNER DALE DR,5230,,C20,CENTRAL,3,C,0,No,0,35.53,300.282593776249
1359,RAINTREE DR,5529,,C20,CENTRAL,3,C,0,No,0,35.53,283.410792470582
1360,MAMARONECK RD,8030,,C20,CENTRAL,3,C,0,No,0,35.53,296.817430517903
1361,SUMMERFIELD DR,5376,,C20,CENTRAL,3,C,0,No,0,35.53,149.664493027109
1362,PAMELA WAY,7286,,C20,CENTRAL,3,C,0,No,0,35.53,863.410360926519
1363,SUMMERFIELD DR,5371,,C20,CENTRAL,3,C,0,No,0,35.53,369.460777275557
1364,WINTERHAVEN RD,5207,,C20,CENTRAL,3,C,0,No,0,35.53,493.293388922838
1365,EASTSIDE DR,5145,,C20,CENTRAL,3,C,0,No,0,35.53,645.483132951381
1366,FRONTIER TRL,4874,,C20,CENTRAL,3,C,0,No,0,35.53,356.1871176585
1367,RAINTREE DR,5516,,C20,CENTRAL,3,C,0,No,0,35.53,267.284858149347
1368,RAINTREE DR,8364,,C20,CENTRAL,3,C,0,No,0,35.53,139.123239890366
1369,MCMAHAN BLVD,7287,,C20,CENTRAL,3,C,0,No,0,35.53,427.21543494069
1370,SUMMERFIELD DR,5353,,C20,CENTRAL,3,C,0,No,0,35.53,382.610096824873
1371,FRONTIER TRL,4895,,C20,CENTRAL,3,C,0,No,0,35.53,215.943997917386
1372,MAMARONECK RD,8043,,C20,CENTRAL,3,C,0,No,0,35.53,331.066323575135
1373,FRONTIER TRL,4841,,C20,CENTRAL,3,C,0,No,0,35.53,604.917540333303
1374,MANNER DALE DR,5192,,C20,CENTRAL,3,C,0,No,0,35.53,308.39924169308
1375,SUMMERFIELD DR,5366,,C20,CENTRAL,3,C,0,No,0,35.53,221.303856344825
1376,PAMELA WAY,7288,,C20,CENTRAL,3,C,0,No,0,35.53,311.110787512161
1377,SUMMERFIELD DR,5410,,C20,CENTRAL,3,C,0,No,0,35.53,326.872776284368
1378,MANNER DALE DR,5157,,C20,CENTRAL,3,C,0,No,0,35.53,299.960655210395
1379,MANNER DALE DR,4924,,C20,CENTRAL,3,C,0,No,0,35.53,256.428346659177
1380,WINTERHAVEN RD,5235,,C20,CENTRAL,3,C,0,No,0,35.53,308.061182407716
1381,MCMAHAN BLVD,7278,,C20,CENTRAL,3,C,0,No,0,35.53,359.573139424483
1382,MANNER DALE DR,5349,,C20,CENTRAL,3,C,0,No,0,35.53,399.564313020163
1383,HUNSINGER LN,5462,,C20,CENTRAL,3,C,0,No,0,35.53,567.886602606799
1384,HUNSINGER LN,5525,,C20,CENTRAL,3,C,0,No,0,35.53,414.465966058138
1385,MAMARONECK RD,8038,,C20,CENTRAL,3,C,0,No,0,35.53,307.528922483825
1386,MANNER DALE DR,5081,,C20,CENTRAL,3,C,0,No,0,35.53,300.833297444885
1387,MAMARONECK RD,8040,,C20,CENTRAL,3,C,0,No,0,35.53,352.258907856228
1388,BROAD RUN RD,33545,,C21,CENTRAL,2,C,0,No,0,21.89,8176.60115814542
1389,DAWSON HILL RD,9610,,C21,CENTRAL,2,C,0,No,0,21.89,164.465194056894
1390,BACK RUN RD,9654,,C21,CENTRAL,2,C,0,No,0,21.89,5599.6001013864
1391,BACK RUN RD,9653,,C21,CENTRAL,2,C,0,No,0,21.89,2133.24844673071
1392,BROAD RUN RD,13902,,C21,CENTRAL,2,C,0,No,0,21.89,2407.1627507375
1393,BROAD RUN RD,13903,,C21,CENTRAL,2,C,0,No,0,21.89,1017.28412258824
1394,DAWSON HILL RD,38171,,C21,CENTRAL,2,C,0,No,0,21.89,906.628231519395
1395,DAWSON HILL RD,9607,,C21,CENTRAL,2,C,0,No,0,21.89,957.740998992965
1396,BROAD RUN RD,13755,,C21,CENTRAL,2,C,0,No,0,21.89,1162.83864223323
1397,BROAD RUN RD,13753,,C21,CENTRAL,2,C,0,No,0,21.89,98.3244282859331
1398,DAWSON HILL RD,9606,,C21,CENTRAL,2,C,0,No,0,21.89,514.021451769286
1399,BROAD RUN RD,30160,,C21,CENTRAL,2,C,0,No,0,21.89,3276.93475485548
1400,BROAD RUN RD,35738,,C21,CENTRAL,2,C,0,No,0,21.89,6549.60882630631
1401,DAWSON HILL RD,9609,,C21,CENTRAL,2,C,0,No,0,21.89,3586.62922695471
1402,DAWSON HILL RD,9612,,C21,CENTRAL,2,C,0,No,0,21.89,1398.44199320433
1403,DAWSON HILL RD,32822,,C21,CENTRAL,2,C,0,No,0,21.89,6496.07833267236
1404,DAWSON HILL RD,9556,,C21,CENTRAL,2,C,0,No,0,21.89,338.123389093752
1405,BROAD RUN RD,9520,,C21,CENTRAL,2,C,0,No,0,21.89,1407.30662726307
1406,MARKWELL LN,9521,,C21,CENTRAL,2,C,0,No,0,21.89,977.849113646381
1407,DAWSON HILL RD,9602,,C21,CENTRAL,2,C,0,No,0,21.89,2529.58334622644
1408,STOUT RD,36368,,C21,CENTRAL,3,C,0,No,0,21.89,1920.30179621813
1409,TURKEY RUN PKY,13752,,C21,CENTRAL,3,C,0,No,0,21.89,6291.64422394233
1410,S POPE LICK RD,429,,C22,CENTRAL,2,C,0,No,0,22.98,2160.34112135332
1411,ELLINGSWORTH LN,8689,,C22,CENTRAL,2,C,0,No,0,22.98,335.060937787815
1412,TUCKER STATION RD,1014,,C22,CENTRAL,2,C,0,No,0,22.98,356.659545294949
1413,TUCKER STATION RD,33797,,C22,CENTRAL,2,C,0,No,0,22.98,748.637050138803
1414,TUCKER STATION RD,38519,,C22,CENTRAL,2,C,0,No,0,22.98,994.813652625128
1415,URTON LN,38322,,C22,CENTRAL,2,C,0,No,0,22.98,515.023472435084
1416,URTON LN,33297,,C22,CENTRAL,2,C,0,No,0,22.98,706.532919852787
1417,ELLINGSWORTH LN,38273,,C22,CENTRAL,2,C,0,No,0,22.98,496.739699478742
1418,ELLINGSWORTH LN,8696,,C22,CENTRAL,2,C,0,No,0,22.98,619.590129775136
1419,ELLINGSWORTH LN,8684,,C22,CENTRAL,2,C,0,No,0,22.98,341.112978179481
1420,TUCKER STATION RD,30925,,C22,CENTRAL,2,C,0,No,0,22.98,2025.45836213548
1421,ELLINGSWORTH LN,8686,,C22,CENTRAL,2,C,0,No,0,22.98,293.51746281365
1422,S POPE LICK RD,30066,,C22,CENTRAL,2,C,0,No,0,22.98,5664.9045334891
1423,ELLINGSWORTH LN,8682,,C22,CENTRAL,2,C,0,No,0,22.98,646.300910781344
1424,S POPE LICK RD,419,,C22,CENTRAL,2,C,0,No,0,22.98,3884.44587602461
1425,S POPE LICK RD,435,,C22,CENTRAL,2,C,0,No,0,22.98,2801.49174461971
1426,TUCKER STATION RD,29871,,C22,CENTRAL,2,C,0,No,0,22.98,1079.61238568292
1427,TUCKER STATION RD,1017,,C22,CENTRAL,2,C,0,No,0,22.98,1258.88894113614
1428,URTON LN,34643,,C22,CENTRAL,2,C,0,No,0,22.98,4718.38579051084
1429,URTON LN,34467,,C22,CENTRAL,2,C,0,No,0,22.98,2266.46696614773
1430,TUCKER STATION RD,1015,,C22,CENTRAL,2,C,0,No,0,22.98,937.244926847822
1431,N POPE LICK RD,345,,C22,CENTRAL,2,C,0,No,0,22.98,472.525207483497
1432,URTON LN,681,,C22,CENTRAL,2,C,0,No,0,22.98,280.870633966293
1433,S POPE LICK RD,410,,C22,CENTRAL,2,C,0,No,0,22.98,4712.80701219938
1434,TUCKER STATION RD,1016,,C22,CENTRAL,2,C,0,No,0,22.98,835.831196645428
1435,URTON LN,33146,,C22,CENTRAL,2,C,0,No,0,22.98,618.19336850056
1436,TUCKER STATION RD,31148,,C22,CENTRAL,2,C,0,No,0,22.98,520.635151019109
1437,TUCKER STATION RD,30817,,C22,CENTRAL,2,C,0,No,0,22.98,1149.76317686629
1438,TUCKER STATION RD,30824,,C22,CENTRAL,2,C,0,No,0,22.98,351.636765766981
1439,TUCKER STATION RD,32814,,C22,CENTRAL,2,C,0,No,0,22.98,610.909623621826
1440,TUCKER STATION RD,41453,,C22,CENTRAL,2,C,0,No,0,22.98,608.370596547831
1441,TUCKER STATION RD,1013,,C22,CENTRAL,2,C,0,No,0,22.98,467.482355422204
1442,TUCKER STATION RD,8468,,C22,CENTRAL,2,C,0,No,0,22.98,305.19726666263
1443,TUCKER STATION RD,8471,,C22,CENTRAL,2,C,0,No,0,22.98,1383.28149309619
1444,TUCKER STATION RD,29833,,C22,CENTRAL,2,C,0,No,0,22.98,310.107023576441
1445,TUCKER STATION RD,1037,,C22,CENTRAL,2,C,0,No,0,22.98,916.610781910084
1446,TUCKER STATION RD,8467,,C22,CENTRAL,2,C,0,No,0,22.98,624.294543267089
1447,TUCKER STATION RD,8465,,C22,CENTRAL,2,C,0,No,0,22.98,400.563767746473
1448,TUCKER STATION RD,8464,,C22,CENTRAL,2,C,0,No,0,22.98,631.942480526863
1449,TUCKER STATION RD,8470,,C22,CENTRAL,2,C,0,No,0,22.98,136.725438621609
1450,TUCKER STATION RD,8466,,C22,CENTRAL,2,C,0,No,0,22.98,339.984937050532
1451,TUCKER STATION RD,8469,,C22,CENTRAL,2,C,0,No,0,22.98,183.853924789994
1452,N MADISON AVE,3688,,C22,CENTRAL,2,C,0,No,0,22.98,469.933985692986
1453,N POPE LICK RD,347,,C22,CENTRAL,2,C,0,No,0,22.98,1848.7976372967
1454,S MADISON AVE,3806,,C22,CENTRAL,2,C,0,No,0,22.98,767.867543390241
1455,ELLINGSWORTH LN,29842,,C22,CENTRAL,2,C,0,No,0,22.98,489.951744666015
1456,S MADISON AVE,3741,,C22,CENTRAL,2,C,0,No,0,22.98,522.98224453875
1457,TUCKER STATION RD,33022,,C22,CENTRAL,2,C,0,No,0,22.98,788.44593819009
1458,TUCKER STATION RD,1038,,C22,CENTRAL,2,C,0,No,0,22.98,484.258456014485
1459,URTON LN,665,,C22,CENTRAL,2,C,0,No,0,22.98,289.341027937594
1460,TUCKER STATION RD,37609,,C22,CENTRAL,2,C,0,No,0,22.98,3807.47578325605
1461,TUCKER STATION RD,29877,,C22,CENTRAL,2,C,0,No,0,22.98,1719.40488485382
1462,HOPEWELL RD,9482,,C23,CENTRAL,2,C,0,No,0,31.2,1396.36279937676
1463,NEW HOPEWELL RD,9472,,C23,CENTRAL,2,C,0,No,0,31.2,3588.23752755827
1464,TAYLORSVILLE RD,9639,,C23,CENTRAL,2,C,0.1562541522459505,Yes,0.15625415,31.2,1353.37947251401
1465,BRADBE RD,31562,,C23,CENTRAL,2,C,0,No,0,31.2,903.872303938797
1466,TAYLORSVILLE RD,31571,,C23,CENTRAL,2,C,0,No,0,31.2,273.166215982211
1467,BRADBE RD,31560,,C23,CENTRAL,2,C,0,No,0,31.2,1859.81136506083
1468,TAYLORSVILLE RD,9643,,C23,CENTRAL,2,C,0,No,0,31.2,171.655967355911
1469,TAYLORSVILLE RD,31572,,C23,CENTRAL,2,C,0,No,0,31.2,5483.64762400165
1470,HOPEWELL RD,33729,,C23,CENTRAL,2,C,0,No,0,31.2,3200.55853347197
1471,TAYLORSVILLE RD,9640,,C23,CENTRAL,2,C,0.16667254535822668,Yes,0.16667255,31.2,1443.80544087937
1472,BRADBE RD,31561,,C23,CENTRAL,2,C,0,No,0,31.2,794.602967401167
1473,TAYLORSVILLE RD,9641,,C23,CENTRAL,2,C,0.3692559590466867,Yes,0.36925596,31.2,3198.27372369587
1474,HOPEWELL RD,33772,,C23,CENTRAL,2,C,0,No,0,31.2,394.710476382718
1475,TAYLORSVILLE RD,9644,,C23,CENTRAL,2,C,0,No,0,31.2,989.72857918972
1476,BRADBE RD,33383,,C23,CENTRAL,2,C,0,No,0,31.2,7459.95263984868
1477,HOPEWELL RD,9491,,C23,CENTRAL,2,C,0,No,0,31.2,2261.71432700319
1478,TAYLORSVILLE RD,40230,,C23,CENTRAL,2,C,0,No,0,31.2,6458.87331110102
1479,TAYLORSVILLE RD,9646,,C23,CENTRAL,2,C,0.064726458028686235,Yes,0.06472646,31.2,560.621596655082
1480,OLD TAYLORSVILLE RD,9428,,C23,CENTRAL,3,C,0,No,0,31.2,703.815799889764
1481,HOPEWELL RD,9439,,C23,CENTRAL,3,C,0,No,0,31.2,920.117358280411
1482,POTTS RD,9486,,C23,CENTRAL,3,C,0,No,0,31.2,2465.32713704242
1483,OLD TAYLORSVILLE RD,9434,,C23,CENTRAL,3,C,0,No,0,31.2,2053.04319700711
1484,OLD ROUTT RD,9542,,C23,CENTRAL,3,C,0,No,0,31.2,2172.94785179019
1485,OLD TAYLORSVILLE RD,9438,,C23,CENTRAL,3,C,0,No,0,31.2,2624.89529115051
1486,OLD ROUTT RD,32152,,C23,CENTRAL,3,C,0,No,0,31.2,5083.09616245952
1487,OLD TAYLORSVILLE RD,34496,,C23,CENTRAL,3,C,0,No,0,31.2,1112.16537109861
1488,OLD TAYLORSVILLE RD,9529,,C23,CENTRAL,3,C,0,No,0,31.2,3160.18575929252
1489,OLD TAYLORSVILLE RD,9530,,C23,CENTRAL,3,C,0,No,0,31.2,1653.86335513634
1490,HOPEWELL RD,9473,,C23,CENTRAL,3,C,0,No,0,31.2,1787.5969162836
1491,OLD TAYLORSVILLE RD,9431,,C23,CENTRAL,3,C,0,No,0,31.2,416.937357098775
1492,WILDERNESS TRL,9527,,C23,CENTRAL,3,C,0,No,0,31.2,4644.04916428625
1493,S POPE LICK RD,36329,,C23,CENTRAL,3,C,0,No,0,31.2,869.947080242174
1494,OLD TAYLORSVILLE RD,9435,,C23,CENTRAL,3,C,0,No,0,31.2,1001.16742716307
1495,S POPE LICK RD,41716,,C23,CENTRAL,3,C,0,No,0,31.2,1444.20989380833
1496,BILLTOWN RD,13270,,C24,CENTRAL,1,C,0.03372057381977022,Yes,0.03372057,28.66,292.067362771275
1497,BILLTOWN RD,33600,,C24,CENTRAL,1,C,0.059658159840273887,Yes,0.05965816,28.66,516.723276632728
1498,BILLTOWN RD,13257,,C24,CENTRAL,1,C,0.10263664469894265,Yes,0.10263664,28.66,889.107098360255
1499,BILLTOWN RD,13259,,C24,CENTRAL,1,C,0.0449120816049067,Yes,0.04491208,28.66,389.0013462488
1500,BILLTOWN RD,13256,,C24,CENTRAL,1,C,0.0580636872937624,Yes,0.05806369,28.66,502.912892945628
1501,BILLTOWN RD,35609,,C24,CENTRAL,1,C,0.0857065926362888,Yes,0.08570659,28.66,742.338866885632
1502,BILLTOWN RD,13264,,C24,CENTRAL,1,C,0.221869936878627,Yes,0.22186994,28.66,960.852356375528
1503,BILLTOWN RD,31101,,C24,CENTRAL,1,C,0.14787188546537688,Yes,0.14787189,28.66,1280.77764690293
1504,BILLTOWN RD,32212,,C24,CENTRAL,1,C,0.0995305458937634,Yes,0.09953055,28.66,862.073965593967
1505,BILLTOWN RD,11018,,C24,CENTRAL,1,C,0.04207396601884895,Yes,0.04207397,28.66,364.419308814542
1506,BILLTOWN RD,10956,,C24,CENTRAL,1,C,0.36330225114917,Yes,0.36330225,28.66,3146.70625703971
1507,BILLTOWN RD,13679,,C24,CENTRAL,1,C,0.34751093298441288,Yes,0.34751093,28.66,3010.06962804246
1508,BILLTOWN RD,13271,,C24,CENTRAL,1,C,0.05807131270123483,Yes,0.05807131,28.66,502.978825320201
1509,BILLTOWN RD,10868,,C24,CENTRAL,1,C,0.13115395373495778,Yes,0.13115395,28.66,1135.97696869159
1510,ROUTT RD,9570,,C24,CENTRAL,2,C,0.3858487285484038,Yes,0.38584873,28.66,3341.98982974458
1511,ROUTT RD,9572,,C24,CENTRAL,2,C,0.2624905170470325,Yes,0.26249052,28.66,2273.53548897864
1512,ROUTT RD,9616,,C24,CENTRAL,2,C,0.017142132692643558,Yes,0.01714213,28.66,148.474918738194
1513,LOVERS LN,13568,,C24,CENTRAL,2,C,0.0619205156154489,Yes,0.06192052,28.66,536.341793724448
1514,ROUTT RD,9571,,C24,CENTRAL,2,C,0.10871129934431438,Yes,0.1087113,28.66,941.59207998656
1515,ROUTT RD,9591,,C24,CENTRAL,2,C,0.069674301071235317,Yes,0.0696743,28.66,603.477173740786
1516,ROUTT RD,9573,,C24,CENTRAL,2,C,0.27733833331655838,Yes,0.27733833,28.66,2402.13833123281
1517,ROUTT RD,9541,,C24,CENTRAL,2,C,0.18146943181240457,Yes,0.18146943,28.66,1047.85293220923
1518,ROUTT RD,9617,,C24,CENTRAL,2,C,0.6488036536207454,Yes,0.64880365,28.66,5619.54791341304
1519,LOVERS LN,10951,,C24,CENTRAL,2,C,0.3235406419449715,Yes,0.32354064,28.66,2802.52235897192
1520,LOVERS LN,33476,,C24,CENTRAL,2,C,0.10955017675488088,Yes,0.10955018,28.66,948.966519042393
1521,LOVERS LN,41488,,C24,CENTRAL,2,C,0.096919776246576328,Yes,0.09691978,28.66,839.461069327845
1522,LOVERS LN,11116,,C24,CENTRAL,2,C,0.185992092919548,Yes,0.18599209,28.66,1610.95159288742
1523,BRUSH RUN RD,30818,,C24,CENTRAL,2,C,0.4657840403900406,Yes,0.46578404,28.66,4034.34187856844
1524,BRUSH RUN RD,9601,,C24,CENTRAL,2,C,0.2847760452292311,Yes,0.28477605,28.66,2466.5590951968
1525,SEATONVILLE RD,30132,,C24,CENTRAL,2,C,0.75212809242466516,Yes,0.75212809,28.66,6514.70559405715
1526,SEATONVILLE RD,9516,,C24,CENTRAL,2,C,0.04369981924562941,Yes,0.04369982,28.66,378.586777400151
1527,SEATONVILLE RD,34497,,C24,CENTRAL,2,C,0.1431816905725641,Yes,0.14318169,28.66,1240.15402491523
1528,BRUSH RUN RD,30819,,C24,CENTRAL,2,C,0.5872657548409594,Yes,0.58726575,28.66,5086.54335504157
1529,ROUTT RD,9543,,C24,CENTRAL,2,C,0.296882058790466,Yes,0.29688206,28.66,2571.41405884426
