X,Y,OBJECTID,UNITID,SIGID,MAINSTREET,CROSSSTREET,OWNER2,ROUTE,MILEPOINT,DESCRIPTION,TIMES,OWNER,TYPE,INTID,ATMSID
1209065.75,255609.453749999,635,MPW005949,SIG005949,CRITTENDEN,PARK,S,KY-1631,0.3,CRITTENDEN @ PARK,24 HOURS,KYTC,1, 2101213424954,
1209243.875,231820.734999999,636,MPW006007,SIG006007,NATIONAL,OUTER,S,KY-1065,2.51,NATIONAL @ OUTER,24 HOURS,KYTC,1, 2106045354815,
1228812.43125001,231857.694999993,637,MPW018004,SIG018004,PRESTON,ST RITA,S,KY-61,3.16,PRESTON @ ST RITA,24 HOURS,KYTC,1, 2114651445810,
1179024.25,253047.375,638,MPW001168,SIG001168,CANE RUN,LEES,S,KY-1934,7.78,CANE RUN @ LEES,24 HOURS,KYTC,1, 2135009343800,
1184666.625,247283.9375,639,MPW001710,SIG001710,GRASTON,UPPER HUNTERS,M,,,GRASTON @ UPPER HUNTERS,24 HOURS,METRO,1, 2161126216709,
1175954.625,246168.75,640,MPW000814,SIG000814,LOWER HUNTERS,TERRY,S,KY-1727,3.03,LOWER HUNTERS @ TERRY,24 HOURS,KYTC,1, 2169039696641,
1185656.5,244998.688749999,641,MPW001775,SIG001775,DIXIE,TRENT,S, US-31W,12.64,DIXIE @ TRENT,24 HOURS,KYTC,1, 2173616126527,
1173239.75,233913.0,642,MPW000494,SIG000494,TERRY,PAGES,S,KY-1727,0.64,TERRY @ PAGES,24 HOURS,KYTC,1, 2215166417130,
1167195.25,228710.0625,643,MPW000076,SIG000076,CANE RUN,JOHNSONTOWN,S,KY-1934,2.3,CANE RUN @ JOHNSONTOWN,24 HOURS,KYTC,1, 2282009343355,
1187777.75,240404.28125,644,MPW002033,SIG002033,ARNOLDTOWN,ST ANDREWS CHURCH,S,KY-1931,4.11,ARNOLDTOWN @ ST ANDREWS CHURCH,24 HOURS,KYTC,1, 2299601705780,
1173109.8725,221033.823750004,645,MPW000477,SIG000477,BETHANY,DIXIE,S, US-31W,7.72,BETHANY @ DIXIE,24 HOURS,KYTC,1, 2326305141612,
1168039.25,206744.5,646,MPW000113,SIG000113,DIXIE,WATSON,S, US-31W,4.81,DIXIE @ WATSON,24 HOURS,KYTC,1, 2333116127059,
1188667.5,249969.5,647,MPW002140,SIG002140,DIXIE,GAGEL,S, US-31W,13.99,DIXIE @ GAGEL,24 HOURS,KYTC,1, 2366116122455,
1213733.25,241332.90625,648,MPW006672,SIG006672,CRITTENDEN,GRADE,M,,,CRITTENDEN @ GRADE,24 HOURS,METRO,1, 2497913422594,
1240533.25,243806.484999999,649,MPW010948,SIG010948,FERN VALLEY,HURSTBOURNE,S,KY-1747,5.13,FERN VALLEY @ HURSTBOURNE,24 HOURS,KYTC,1, 9958821909126,
1217832.25,234544.672499999,650,MPW007135,SIG007135,OUTER,AIR COMMERCE,S,KY-1065,4.2,OUTER @ AIR COMMERCE,24 HOURS,KYTC,1, 995964815E722,
1215757.8575,233789.053749993,651,MPW018006,SIG018006,OUTER,AIR COMMERCE,S,KY-1065,3.8,OUTER @ AIR COMMERCE,24 HOURS,KYTC,1, 995964815E722,
1258545.16625001,265767.603750005,652,MPW014520,SIG014520,HURSTBOURNE,I 64 RAMP,S,KY-1747,11.83,HURSTBOURNE @ I 64 RAMP,24 HOURS,KYTC,1,2766291269997,
1208941.5,279813.0,653,MPW005930,SIG005930,I 64 RAMP,RIVER,S,KY-3077,0.171,I 64 RAMP @ RIVER,24 HOURS,KYTC,1,2795599975529,
1244725.27124999,263773.897499993,654,MPW017860,SIG017860,EL CONQUISTADOR,BRECKENRIDGE,S,KY-1932,2.538,EL CONQUISTADOR @ BRECKENRIDGE,24 HOURS,KYTC,1,2943536600656,
1206057.33125,264472.141249999,655,MPW017865,SIG017865,3RD,CENTENNIAL,S,KY-1020,10.1,3RD @ CENTENNIAL,24 HOURS,KYTC,1,295506438E928,
1241950.61499999,269775.481250003,656,MPW017872,SIG017872,BRECKENRIDGE,DUTCHMANS,M,,,BRECKENRIDGE @ DUTCHMANS,24 HOURS,METRO,1,  532306561717,
1251218.24375001,275519.546250001,657,MPW018005,SIG018005,CHRISTIAN,SHELBYVILLE,S,US-60,6.3,CHRISTIAN @ SHELBYVILLE,24 HOURS,KYTC,1,  594217895940,
1240842.72125,271869.577500001,658,MPW017875,SIG017875,BRECKENRIDGE,KRESGE,M,,,BRECKENRIDGE @ KRESGE,24 HOURS,METRO,1,  781906564084,
1216241.625,274241.4375,659,MPW006983,SIG006983,BAXTER,BROADWAY,S,US-31E,15.901,BAXTER @ BROADWAY,24 HOURS,KYTC,1, 1557304170701,
1227666.125,257354.391249999,660,MPW008603,SIG008603,BISHOP,GARDINER,M,,,BISHOP @ GARDINER,24 HOURS,METRO,1, 1568005402479,
1211886.62375,263105.8125,661,MPW006396,SIG006396,CLARKS,PRESTON,S,KY-61,9.957,CLARKS @ PRESTON,24 HOURS,KYTC,1, 1574311585143,
1194407.0,257078.0625,662,MPW003037,SIG003037,NOBEL,7TH STREET,S,US-60A,0.4,NOBEL @ 7TH STREET,24 HOURS,KYTC,1, 1580531035900,
1217031.75,269590.9375,663,MPW007063,SIG007063,BARRET,CASTLEWOOD,M,,,BARRET @ CASTLEWOOD,24 HOURS,METRO,1, 1610103951006,
1208907.5,273426.5,664,MPW005927,SIG005927,BRECKINRIDGE,BROOK,M,,,BRECKINRIDGE @ BROOK,24 HOURS,METRO,1, 1627706570707,
1211319.5,277496.0,665,MPW006295,SIG006295,JACKSON,JEFFERSON,S,KY-61,12.798,JACKSON @ JEFFERSON,24 HOURS,KYTC,1, 1638932923326,
1212399,276829,666,MPW006481,SIG006481,CLAY,LIBERTY,M,,,CLAY @ LIBERTY,24 HOURS,METRO,1, 1640111673844,
1208828.0,276060.0625,667,MPW005922,SIG005922,W CHESTNUT ST,S 1ST ST,M,,,W CHESTNUT ST @ S 1ST ST,24 HOURS,METRO,1, 1642611131114,
1211624.0,275632.125,668,MPW006350,SIG006350,CHESTNUT,HANCOCK,M,,,CHESTNUT @ HANCOCK,24 HOURS,METRO,1, 1644211132796,
1211492.125,274771.8125,669,MPW006328,SIG006328,BROADWAY,HANCOCK,S,US 150,3.188,BROADWAY @ HANCOCK,24 HOURS,KYTC,1, 1647807012796,
1218485.49875,279296.8125,670,MPW007207,SIG007207,FRANKFORT,MELLWOOD,S,US-42,0.805,FRANKFORT @ MELLWOOD,24 HOURS,KYTC,1, 1656723234326,
1206064.75,273899.688749999,671,MPW005527,SIG005527,BRECKINRIDGE,6TH,M,,,BRECKINRIDGE @ 6TH,24 HOURS,METRO,1, 1664706586009,
1205865.75,278859.25,672,MPW005487,SIG005487,8TH,MARKET,S,US 31W,21.484,8TH @ MARKET,24 HOURS,KYTC,1, 1671318854214,
1206690.625,277925.9375,673,MPW005628,SIG005628,LIBERTY,6TH,M,,,LIBERTY @ 6TH,24 HOURS,METRO,1, 1672938456009,
1206842.375,277183.625,674,MPW005656,SIG005656,ARMORY,MUHAMMAD ALI,M,,,ARMORY @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674301677012,
1207055.75,277151.75,675,MPW005687,SIG005687,5TH,MUHAMMAD ALI,M,,,5TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674422077012,
1209263.00125,278847.75,676,MPW006008,SIG006008,N 1ST ST,W MAIN ST,S,US 31W,17.789,N 1ST ST @ W MAIN ST,24 HOURS,KYTC,1, 1675922222223,
1209508.75,277489.0,677,MPW006050,SIG006050,BROOK,LIBERTY,M,,,BROOK @ LIBERTY,24 HOURS,METRO,1, 1677407073844,
1210007.0,276694.6875,678,MPW006108,SIG006108,FLOYD,MUHAMMAD ALI,M,,,FLOYD @ MUHAMMAD ALI,24 HOURS,METRO,1, 1678222547011,
1204445.5,279083.1875,679,MPW005153,SIG005153,11TH,MARKET,S,US 31W,21.192,11TH @ MARKET,24 HOURS,KYTC,1, 1679618994214,
1203893.125,278650.75,680,MPW005040,SIG005040,JEFFERSON,12TH,M,,,JEFFERSON @ 12TH,24 HOURS,METRO,1, 1680233276566,
1203132.125,276951.625,681,MPW004882,SIG004882,CHESTNUT,13TH,M,,,CHESTNUT @ 13TH,24 HOURS,METRO,1, 1683311146442,
1191087.5,267787.6875,682,MPW002520,SIG002520,ALGONQUIN,35TH,S,KY-2054,1.208,ALGONQUIN @ 35TH,24 HOURS,KYTC,1, 1695300616448,
1192484.25,267590.3125,683,MPW002764,SIG002764,ALGONQUIN,CANE RUN,S,KY-2054,0.072,ALGONQUIN @ CANE RUN,24 HOURS,KYTC,1, 1695500610934,
1200139.875,282816.3125,684,MPW004214,SIG004214,BANK,22ND,S,US-150,0.25,BANK @ 22ND,24 HOURS,KYTC,1, 1713203706579,
1193192.99875,284964.5,685,MPW002851,SIG002851,37TH,I 264 RAMP,S,KY-3082,0.118,37TH @ I 264 RAMP,24 HOURS,KYTC,1, 1718364579995,
1187578.875,277190.75,686,MPW002007,SIG002007,BROADWAY,SOUTHWESTERN,M,,,BROADWAY @ SOUTHWESTERN,24 HOURS,METRO,1, 1733507027120,
1203971.625,251888.46875,687,MPW005052,SIG005052,SOUTHERN,WOODLAWN,S,KY-1020,7.837,SOUTHERN @ WOODLAWN,24 HOURS,KYTC,1, 1819160527292,
1198258.12375,251109.686250001,688,MPW003812,SIG003812,BLUEGRASS,HAZELWOOD,M,,,BLUEGRASS @ HAZELWOOD,24 HOURS,METRO,1, 1823505722861,
1219441.25,249636.9375,689,MPW007306,SIG007306,ORCHARD,PRESTON,S,KY-61,7.025,ORCHARD @ PRESTON,24 HOURS,KYTC,1, 1835847905144,
1226838.13124999,247477.216250002,690,MPW008481,SIG008481,INDIAN,JEANINE,M,,,INDIAN @ JEANINE,24 HOURS,METRO,1,2,
1204963.50375,247402.983750001,691,MPW005287,SIG005287,ROCHESTER,SOUTHSIDE,S,KY-1020,6.865,ROCHESTER @ SOUTHSIDE,24 HOURS,KYTC,1, 1858755566068,
1223352.25,244711.75,692,MPW007825,SIG007825,BENNETT,PRESTON,S,KY-61,6.08,BENNETT @ PRESTON,24 HOURS,KYTC,1, 1875304925144,
1194180.0,242430.4375,693,MPW003010,SIG003010,MANSLICK,PALATKA,S,KY-1931,5.48,MANSLICK @ PALATKA,24 HOURS,KYTC,1, 1886641634939,
1205352.125,237721.641249999,694,MPW005371,SIG005371,SAM,OLDE NANTUCKET,M,,,SAM @ OLDE NANTUCKET,24 HOURS,METRO,1, 1906058178837,
1230591.75,236281.03125,695,MPW009033,SIG009033,BATES,JEFFERSON,M,,,BATES @ JEFFERSON,24 HOURS,METRO,1, 1915604108339,
1230537.875,235507.96875,696,MPW009026,SIG009026,OUTER,JEFFERSON,S,KY-1065,6.69,OUTER @ JEFFERSON,24 HOURS,KYTC,1, 1922648158339,
1227919.375,234004.6875,697,MPW008645,SIG008645,BLUE LICK,PRESTON,S,KY-61,3.62,BLUE LICK @ PRESTON,24 HOURS,KYTC,1, 1933305775144,
1230209.0,255835.03125,698,MPW008972,SIG008972,CHAMPIONS TRACE,NEWBURG,S,KY-1703,1.43,CHAMPIONS TRACE @ NEWBURG,24 HOURS,KYTC,1, 2019238044552,
1229288.25,230556.34375,699,MPW008817,SIG008817,MILES,COOPER VILLAGE,S,KY-61,2.91,MILES @ COOPER VILLAGE,24 HOURS,KYTC,1, 2060843796778,
1201188.0,242501.71875,700,MPW004448,SIG004448,NEW CUT,PARK,S,KY-1865,3.383,NEW CUT @ PARK,24 HOURS,KYTC,1, 2076145534965,
1228769.5,252535.71875,701,MPW008748,SIG008748,JENNINGS,PRODUCE,M,,,JENNINGS @ PRODUCE,24 HOURS,METRO,1, 2084633335161,
1190283.00125,251796.46875,702,MPW002380,SIG002380,DIXIE,HEATON,S, US-31W,14.45,DIXIE @ HEATON,24 HOURS,KYTC,1, 2089116122869,
1201592.5,228546.0625,703,MPW004551,SIG004551,NEW CUT,OLD NEW CUT,S,KY1865,0.61,NEW CUT @ OLD NEW CUT,24 HOURS,KYTC,1, 211374553D664,
1183838.625,227165.859999999,704,MPW001633,SIG001633,STONESTREET,3RD STREET,S,KY-907,1.92,STONESTREET @ 3RD STREET,24 HOURS,KYTC,1, 2240161796440,
1174732.0475,224373.558750004,705,MPW018011,SIG018011,DIXIE,VESPER,S, US-31W,8.42,DIXIE @ VESPER,24 HOURS,KYTC,1, 2309416126901,
1171334.625,217323.9375,706,MPW000312,SIG000312,DIXIE,FLOWERVALE,S, US-31W,6.9,DIXIE @ FLOWERVALE,24 HOURS,KYTC,1, 2338516122252,
1172784.125,220342.125,707,MPW000438,SIG000438,DIXIE,GREENBELT RAMP,S, US-31W,7.35,DIXIE @ GREENBELT RAMP,24 HOURS,KYTC,1, 240231612D789,
1254366.625,262574.4375,708,MPW013727,SIG013727,HURSTBOURNE,SHANE,S,KY-1747,10.82,HURSTBOURNE @ SHANE,24 HOURS,KYTC,1, 244589126D886,
1240855.125,247633.142499998,709,MPW011008,SIG011008,FEGENBUSH,BURNT PINE,M,,,FEGENBUSH @ BURNT PINE,24 HOURS,METRO,1,2,
1239552.83875,228604.469999999,710,MPW010731,SIG010731,I 265 RAMP,SMYRNA,S,I-265,13.54,I 265 RAMP @ SMYRNA,24 HOURS,KYTC,1,2785299966026,
1239485.61624999,227674.310000002,711,MPW010715,SIG010715,I 265 RAMP,SMYRNA,S,I-265,13.54,I 265 RAMP @ SMYRNA,24 HOURS,KYTC,1,2785199966026,
1201428.89,231742.472499996,712,MPW004519,SIG004519,NEW CUT,OUTER,S,KY-1065,1.03,NEW CUT @ OUTER,24 HOURS,KYTC,1, 2775445534815,
1235672.77124999,258014.775000006,713,MPW017873,SIG017873,GREEN MEADOWS,HIKES,M,,,GREEN MEADOWS @ HIKES,24 HOURS,METRO,1,  379827122930,
1238274.17625,249930.957499996,714,MPW017881,SIG017881,BUECHEL BANK,COTTAGEMEADOW,M,,,BUECHEL BANK @ COTTAGEMEADOW,24 HOURS,METRO,1,2,
1229596.0,275822.1875,715,MPW008865,SIG008865,GARDEN,LEXINGTON,S,US-60,9.225,GARDEN @ LEXINGTON,24 HOURS,KYTC,1, 1522424703838,
1195202.125,260851.71875,716,MPW003155,SIG003155,DIXIE,RALPH,S, US-31W,16.41,DIXIE @ RALPH,24 HOURS,KYTC,1, 1528016125394,
1217679.25,278500.998750001,717,MPW007121,SIG007121,MELLWOOD,SPRING,S,US-42,0.587,MELLWOOD @ SPRING,24 HOURS,KYTC,1, 1550943266095,
1213707.0,277642.9375,718,MPW006668,SIG006668,CAMPBELL,MARKET,S,US 31W,16.825,CAMPBELL @ MARKET,24 HOURS,KYTC,1, 1552509244213,
1204915.75,275565.3125,719,MPW005264,SIG005264,BROADWAY,9TH,S,US 150,1.929,BROADWAY @ 9TH,24 HOURS,KYTC,1, 1555207024569,
1206934.5,276355.4375,720,MPW005672,SIG005672,CHESTNUT,5TH,M,,,CHESTNUT @ 5TH,24 HOURS,METRO,1, 1561911142207,
1224088.5,277762.5,721,MPW007959,SIG007959,EWING,FRANKFORT,S,US-60,1.12,EWING @ FRANKFORT,24 HOURS,KYTC,1, 1565819942323,
1207582.75,265754.375,722,MPW005768,SIG005768,BRANDEIS,BROOK,M,,,BRANDEIS @ BROOK,24 HOURS,METRO,1, 1576806470707,
1206213.25,265499.9375,723,MPW005546,SIG005546,BRANDEIS,3RD,S,KY-1020,10.235,BRANDEIS @ 3RD,24 HOURS,KYTC,1, 1576906486438,
1217940.25,272274.625,724,MPW007145,SIG007145,BARDSTOWN,GRINSTEAD,S,US-31E,15.423,BARDSTOWN @ GRINSTEAD,24 HOURS,KYTC,1, 1604203842663,
1217539.0,272053.125,725,MPW007105,SIG007105,BAXTER,GRINSTEAD,S,KY-1703,5.487,BAXTER @ GRINSTEAD,24 HOURS,KYTC,1, 1604604172663,
1219493.75,271155.4375,726,MPW007315,SIG007315,BARDSTOWN,LONGEST,S,US-31E,15.06,BARDSTOWN @ LONGEST,24 HOURS,KYTC,1, 1606703843932,
1219239.5475,271336.793750003,727,MPW017871,SIG017871,BARDSTOWN,LONGEST,S,US-31E,15.119,BARDSTOWN @ LONGEST,24 HOURS,KYTC,1, 1606703843932,
1219520.0,268795.75,728,MPW007318,SIG007318,BAXTER,EASTERN,S,US-60,6.44,BAXTER @ EASTERN,24 HOURS,KYTC,1, 1611804171835,
1208826.0,269086.75,729,MPW005920,SIG005920,FLOYD,WOODBINE,M,,,FLOYD @ WOODBINE,24 HOURS,METRO,1, 1614322547266,
1211748.375,267411.8125,730,MPW006371,SIG006371,BURNETT,SHELBY,M,,,BURNETT @ SHELBY,24 HOURS,METRO,1, 1618707745937,
1210088.75,265602.75,731,MPW006115,SIG006115,BRANDEIS,PRESTON,S,KY-61,10.652,BRANDEIS @ PRESTON,24 HOURS,KYTC,1, 1621906475143,
1212766.25,272848.125,732,MPW006544,SIG006544,BRECKINRIDGE,LOGAN,S,KY-864,15.071,BRECKINRIDGE @ LOGAN,24 HOURS,KYTC,1, 1630606573921,
1211897.0,277407.375,733,MPW006399,SIG006399,HANCOCK,JEFFERSON,M,,,HANCOCK @ JEFFERSON,24 HOURS,METRO,1, 1639127963326,
1212475.25,277317.0,734,MPW006495,SIG006495,CLAY,JEFFERSON,M,,,CLAY @ JEFFERSON,24 HOURS,METRO,1, 1639211673326,
1212201.75,275541.625,735,MPW006454,SIG006454,CHESTNUT,CLAY,M,,,CHESTNUT @ CLAY,24 HOURS,METRO,1, 1644511131167,
1208679.25,275083.75,736,MPW005897,SIG005897,W BROADWAY,S 1ST ST,S,US 150,2.655,W BROADWAY @ S 1ST ST,24 HOURS,KYTC,1, 1646607010702,
1209156.5,275031.125,737,MPW005986,SIG005986,BROADWAY,BROOK,S,US 150,2.729,BROADWAY @ BROOK,24 HOURS,KYTC,1, 1647007010707,
1219247.0,280162.75,738,MPW007280,SIG007280,BROWNSBORO,MELLWOOD,S,US-42,1.022,BROWNSBORO @ MELLWOOD,24 HOURS,KYTC,1, 1653907244326,
1205464.125,273067.936250001,739,MPW005398,SIG005398,KENTUCKY,7TH,M,,,KENTUCKY @ 7TH,24 HOURS,METRO,1, 1665835325899,
1208438.5,279753.1875,740,MPW005864,SIG005864,RIVER,3RD,S,KY-3077,0.362,RIVER @ 3RD,24 HOURS,KYTC,1, 1669055296437,
1207367.0,279142.5,741,MPW005733,SIG005733,5TH,MAIN,S,US 31W,21.842,5TH @ MAIN,24 HOURS,KYTC,1, 1670922074139,
1207757.75,278564.6875,742,MPW005789,SIG005789,4TH,MARKET,S,US 31W,21.86,4TH @ MARKET,24 HOURS,KYTC,1, 1671823054214,
1206216.25,277997.75,743,MPW005548,SIG005548,LIBERTY,7TH,M,,,LIBERTY @ 7TH,24 HOURS,METRO,1, 1672738455899,
1207640.0,277779.59375,744,MPW005775,SIG005775,4TH,LIBERTY,M,,,4TH @ LIBERTY,24 HOURS,METRO,1, 1673223053845,
1205634.5,277372.375,745,MPW005443,SIG005443,8TH,MUHAMMAD ALI,M,,,8TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674018857012,
1207532.0,277075.9375,746,MPW005760,SIG005760,4TH,MUHAMMAD ALI,M,,,4TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674723057012,
1209106.125,277836.1875,747,MPW005968,SIG005968,1ST,JEFFERSON,M,,,1ST @ JEFFERSON,24 HOURS,METRO,1, 1676922233326,
1209579.125,277762.4375,748,MPW006060,SIG006060,BROOK,JEFFERSON,S,I-65,3.624,BROOK @ JEFFERSON,24 HOURS,KYTC,1, 1677007073326,
1208453.61750001,276932.533749998,749,MPW005868,SIG005868,2ND,MUHAMMAD ALI,S,KY-1020,12.437,2ND @ MUHAMMAD ALI,24 HOURS,KYTC,1, 1677858727012,
1209232.0,276812.25,750,MPW006005,SIG006005,BROOK,MUHAMMAD ALI,M,,,BROOK @ MUHAMMAD ALI,24 HOURS,METRO,1, 1678107077011,
1204048.75125,279661.375,751,MPW005069,SIG005069,MAIN,12TH,S,US 31W,21.208,MAIN @ 12TH,24 HOURS,KYTC,1, 1678841396565,
1204214.375,277594.6875,752,MPW005111,SIG005111,11TH,MUHAMMAD ALI,M,,,11TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1682518997012,
1226797.75,242795.6875,753,MPW008473,SIG008473,FERN VALLEY,JEANINE,S,KY-1747,2.4,FERN VALLEY @ JEANINE,24 HOURS,KYTC,1,2,
1216715.5,253325.8125,754,MPW007036,SIG007036,DURRETT,PRESTON,S,KY-61,7.888,DURRETT @ PRESTON,24 HOURS,KYTC,1, 1811817155144,
1218674.125,250588.03125,755,MPW007230,SIG007230,PRESTON,I 65 RAMP,S,KY-61,7.245,PRESTON @ I 65 RAMP,24 HOURS,KYTC,1, 1827051449998,
1199869.5,249505.09375,756,MPW004156,SIG004156,BROOKLINE,TAYLOR,S,KY-1865,4.715,BROOKLINE @ TAYLOR,24 HOURS,KYTC,1, 1836907116392,
1219939.42874999,249025.043750003,757,MPW007388,SIG007388,ALDER,PRESTON,S,KY-61,6.874,ALDER @ PRESTON,24 HOURS,KYTC,1, 1841600525144,
1227914.99875,247775.125,758,MPW008643,SIG008643,INDIAN,POPLAR LEVEL,S,KY-864,9.22,INDIAN @ POPLAR LEVEL,24 HOURS,KYTC,1,2,
1203800.9825,246641.492500007,759,MPW005019,SIG005019,INVERNESS,3RD,M,,,INVERNESS @ 3RD,24 HOURS,METRO,1, 1863331676438,
1195361.0,244260.1875,760,MPW003192,SIG003192,MANSLICK,MELODY,M,,,MANSLICK @ MELODY,24 HOURS,METRO,1, 1878441634328,
1201794.375,238812.4375,761,MPW004603,SIG004603,NEW CUT,3RD STREET,S,KY-1865,2.668,NEW CUT @ 3RD STREET,24 HOURS,KYTC,1, 1899545536440,
1224208.30374999,234944.584999993,762,MPW007986,SIG007986,MINOR,OUTER,S,KY-1065,5.47,MINOR @ OUTER,24 HOURS,KYTC,1, 1926144064815,
1209513.0,226578.21875,763,MPW006052,SIG006052,FAIRDALE,NATIONAL,S,KY-1020,2.66,FAIRDALE @ NATIONAL,24 HOURS,KYTC,1, 1976421114535,
1199832.0,256454.25,764,MPW004141,SIG004141,CARLISLE,TAYLOR,S,KY-1865,6.05,CARLISLE @ TAYLOR,24 HOURS,KYTC,1, 2006109646392,
1199150.25,241084.15625,765,MPW003993,SIG003993,BRUCE,PALATKA,S,KY-1142,0.991,BRUCE @ PALATKA,24 HOURS,KYTC,1, 2027407304939,
1214326.875,242740.71875,766,MPW006746,SIG006746,FERN VALLEY,GRADE,S,KY-1747,0,FERN VALLEY @ GRADE,24 HOURS,KYTC,1, 2067821902594,
1204605.3925,241211.293750003,767,MPW005201,SIG005201,NATIONAL,SOUTHSIDE,S,KY-1020,7.04,NATIONAL @ SOUTHSIDE,24 HOURS,KYTC,1, 2078045356068,
1202820.625,239861.28125,768,MPW004811,SIG004811,PALATKA,SOUTHSIDE,S,KY-907,6.598,PALATKA @ SOUTHSIDE,24 HOURS,KYTC,1, 2079749396068,
1209082.625,256249.375,769,MPW005959,SIG005959,CRITTENDEN,HURON,S,KY-1631,0.421,CRITTENDEN @ HURON,24 HOURS,KYTC,1, 2100313423034,
1184806.25,242853.5625,770,MPW001726,SIG001726,DIXIE,LOWER HUNTERS,S, US-31W,12.44,DIXIE @ LOWER HUNTERS,24 HOURS,KYTC,1, 2182216123969,
